npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
7013290229,1,,,,Robinson,Karen,,Prof.,,MD PhD,,,,,,,,,,7295 Madison Ave,Suite 211,Buffalo,NY,11202,US,,,7295 Madison Ave,Suite 211,Buffalo,NY,11202,US,310  744.5775,(212) 771-5956,03/11/2017,05/18/2025,,,,M,,,,,,207R00000X,060NY725376,NY,Y,,,,,"{""identifier"": ""060NY725376"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA6375513"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,03/11/2017
5800851400,1,,,,Martin,Ana,,Prof.,,DO PhD,,,,,,,,,,5641 Wilshire Blvd,,Los Angeles,CA,95001,US,(917) 642-7459,,5641 Wilshire Blvd,,Los Angeles,CA,95001,US,(917) 642-7459,,08/14/2020,02/04/2025,,,,,,,,,,207R00000X,A26718,CA,Y,207W00000X,,,N,"{""identifier"": ""A26718"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BB1283437"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,08/14/2020
0276212670,1,,,,Lopez,Christopher,,,,DO PhD,,,,,,,,,,9101 Second Ave,Suite 993,Rochester,NY,11202,US,(818) 818-7974,(424) 862-9847,9101 Second Ave,Suite 993,Rochester,NY,11202,US,(818) 818-7974,(424) 862-9847,04/24/2017,07/19/2025,,,,M,,,,,,208000000X,060NY240800,NY,Y,207ZP0000X,,,N,"{""identifier"": ""060NY240800"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,04/24/2017
0975197122,1,,,,Thompson,Jennifer,R,,,DO,,,,,,,,,,9906 Broadway,,Syracuse,NY,10004,US,(818) 948-9624,(424) 335-4595,9906 Broadway,,Syracuse,NY,10004,US,(818) 948-9624,(424) 335-4595,02/11/2020,08/30/2025,,,,M,,,,,,207RP1001X,060NY672696,NY,Y,,,,,"{""identifier"": ""BA2986786"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,02/11/2020
5442094943,1,,,,Jones,Rajesh,R,,,MD PhD,,,,,,,,,,5629 Ventura Blvd,,Los Angeles,CA,93001,US,2128448752,,5629 Ventura Blvd,,Los Angeles,CA,93001,US,2128448752,,11/09/2019,09/28/2024,,,,,,,,,,207RG0100X,A85230,CA,Y,,,,,"{""identifier"": ""BF8618893"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,,N,,,11/09/2019
9292752433,1,,,,Shah,Charles,J,,,MD,,,,,,,,,,1260 Lexington Ave,,Buffalo,NY,10003,US,(310) 385-9640,(718) 984-3798,1260 Lexington Ave,,Buffalo,NY,10003,US,(310) 385-9640,(718) 984-3798,06/13/2023,03/13/2025,,,,M,,,,,,207RC0000X,060NY369437,NY,Y,,,,,"{""identifier"": ""060NY369437"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM8419877"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,06/13/2023
7674783669,1,,,,Harris,Carlos,,,,DO,,,,,,,,,,2741 Hollywood Blvd,,Sacramento,CA,90001,US,(310) 468-3378,,2741 Hollywood Blvd,,Sacramento,CA,90001,US,(310) 468-3378,,01/08/2022,01/20/2025,,,,F,,,,,,207X00000X,A25203,CA,Y,,,,,"{""identifier"": ""A25203"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BB2570584"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,01/08/2022
4149673935,1,,,,Singh,Mary,,,,MD,,,,,,,,,,8705 Columbus Ave,,Rochester,NY,11202,US,(323) 545-3947,(347) 694-1842,8705 Columbus Ave,,Rochester,NY,11202,US,(323) 545-3947,(347) 694-1842,11/18/2019,12/01/2024,,,,F,,,,,,207P00000X,060NY385831,NY,Y,207RO0300X,,,N,"{""identifier"": ""060NY385831"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,11/18/2019
9269212444,1,,,,Miller,Susan,,,,DO PhD,,,,,,,,,,4642 Lexington Ave,Suite 194,Bronx,NY,10001,US,310  876.2240,,4642 Lexington Ave,Suite 194,Bronx,NY,10001,US,310  876.2240,,08/11/2020,07/06/2025,,,,F,,,,,,208000000X,060NY842470,NY,Y,207Y00000X,,,N,"{""identifier"": ""060NY842470"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,08/11/2020
3962712864,1,,,,Jones,Carlos,M,,,MD PhD,,,,,,,,,,6272 Rodeo Dr,Suite 932,Sacramento,CA,90001,US,(917) 828-2740,,6272 Rodeo Dr,Suite 932,Sacramento,CA,90001,US,(917) 828-2740,,12/28/2024,06/22/2025,,,,F,,,,,,207RN0300X,A67747,CA,Y,,,,,"{""identifier"": ""A67747"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,12/28/2024
9087766182,1,,,,Taylor,Maria,,,,DO PhD,,,,,,,,,,8155 Madison Ave,,New York,NY,10001,US,(917) 203-7298,(917) 337-6231,8155 Madison Ave,,New York,NY,10001,US,(917) 203-7298,(917) 337-6231,12/28/2022,01/29/2025,,,,F,,,,,,207RO0300X,060NY834061,NY,Y,,,,,"{""identifier"": ""060NY834061"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF1363209"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,12/28/2022
8063461574,1,,,,Sanchez,Charles,,,,MD,,,,,,,,,,1486 Beverly Dr,,Sacramento,CA,90002,US,(718) 847-8175,,1486 Beverly Dr,,Sacramento,CA,90002,US,(718) 847-8175,,10/17/2023,10/30/2024,,,,M,,,,,,207X00000X,A48005,CA,Y,,,,,,,,,,,,,Y,N,,,10/17/2023
5050613875,1,,32-6034606,,Thomas,Sarah,L,,,DO PhD,,,,,,,,,,8857 Columbus Ave,,Buffalo,NY,11203,US,,,8857 Columbus Ave,,Buffalo,NY,11203,US,6267493440,,08/05/2024,03/17/2025,,,,,,,,,,207R00000X,060NY571132,NY,Y,,,,,"{""identifier"": ""060NY571132"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,08/05/2024
2911179939,1,,,,Patel,John,,,,MD,,,,,,,,,,2139 Broadway,,Queens,NY,10001,US,(718) 407-7983,,2139 Broadway,,Queens,NY,10001,US,(718) 407-7983,,09/27/2022,12/01/2024,,,,F,,,,,,207U00000X,060NY202018,NY,Y,,,,,"{""identifier"": ""060NY202018"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM1402082"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,09/27/2022
0219620710,1,,,,Williams,Carlos,,Prof.,,DO,,,,,,,,,,1979 Lexington Avenue,Suite 478,Queens,NY,11202,US,(212) 207-3939,(424) 317-7958,1979 Lexington Avenue,Suite 478,Queens,NY,11202,US,(212) 207-3939,(424) 317-7958,09/19/2021,10/14/2024,,,,M,,,,,,207Y00000X,060NY559969,NY,Y,,,,,"{""identifier"": ""060NY559969"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA9171446"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,09/19/2021
6083318196,1,,,,Moore,Rajesh,,Prof.,,DO PhD,,,,,,,,,,2860 Amsterdam Ave,Suite 611,New York,NY,14202,US,(929) 979-9842,,2860 Amsterdam Ave,Suite 611,New York,NY,14202,US,(929) 979-9842,,10/13/2024,10/07/2024,,,,F,,,,,,207ZP0000X,060NY192296,NY,Y,,,,,"{""identifier"": ""BA4823973"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,,N,,,10/13/2024
9701082201,1,,,,Martinez,James,,,,DO PhD,,,,,,,,,,2618 Columbus Ave,,New York,NY,10001,US,310- 727-2901,(818) 328-9782,2618 Columbus Ave,,New York,NY,10001,US,310- 727-2901,(818) 328-9782,06/30/2016,01/15/2025,,,,M,,,,,,207R00000X,060NY555786,NY,Y,207RE0101X,,,N,"{""identifier"": ""060NY555786"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,06/30/2016
7970623978,1,,,,Lee,Maria,M,,,DO,,,,,,,,,,5344 Hollywood Blvd,,San Diego,CA,90004,US,(646) 596-7119,(818) 861-7299,5344 Hollywood Blvd,,San Diego,CA,90004,US,(646) 596-7119,(818) 861-7299,01/11/2016,10/13/2024,,,,M,,,,,,208000000X,A59221,CA,Y,,,,,"{""identifier"": ""A59221"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,,N,,,01/11/2016
2983168735,1,,,,Williams,Robert,,,,MD,,,,,,,,,,1821 First Ave,Suite 451,Syracuse,NY,11202,US,(424) 684-8581,,1821 First Ave,Suite 451,Syracuse,NY,11202,US,(424) 684-8581,,12/06/2020,02/03/2025,,,,M,,,,,,207N00000X,060NY409499,NY,Y,,,,,"{""identifier"": ""060NY409499"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB6258777"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,12/06/2020
8671773185,1,,,,Anderson,Sarah,,,,DO,,,,,,,,,,84 Rodeo Dr,,Los Angeles,CA,90001,US,(212) 909-7662,,84 Rodeo Dr,,Los Angeles,CA,90001,US,(212) 909-7662,,02/14/2023,04/18/2025,,,,M,,,,,,207RG0100X,A76088,CA,Y,,,,,"{""identifier"": ""A76088"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA4502357"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,02/14/2023
5804649891,1,,54-2051379,,Patel,John,,,,MD PhD,,,,,,,,,,7525 Amsterdam Ave,,New York,NY,11203-1440,US,917- 901-2326,,7525 Amsterdam Ave,,New York,NY,11203-1440,US,917- 901-2326,,07/08/2020,10/23/2024,,,,F,,,,,,207RO0300X,060NY101429,NY,Y,,,,,"{""identifier"": ""060NY101429"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF5631823"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,07/08/2020
3817933550,1,,,,White,Jennifer,A,,,DO PhD,,,,,,,,,,5990 Beverly Dr,,San Francisco,CA,94001,US,,,5990 Beverly Dr,,San Francisco,CA,94001-7248,US,(347) 715-7929,(646) 588-4574,01/08/2024,02/22/2025,,,,F,,,,,,207R00000X,A36832,CA,Y,,,,,"{""identifier"": ""BM5132780"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,,N,,,01/08/2024
7116241122,1,,,,Singh,Susan,L,,,MD,,,,,,,,,,8715 Columbus Ave,,Albany,NY,10005,US,(347) 314-3424,(323) 531-1040,8715 Columbus Ave,,Albany,NY,10005,US,(347) 314-3424,(323) 531-1040,01/19/2016,04/21/2025,,,,F,,,,,,207T00000X,060NY806013,NY,Y,,,,,"{""identifier"": ""BA1441673"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,01/19/2016
6955798871,1,,,,Sharma,Priya,,Prof.,,DO,,,,,,,,,,6884 First Ave,Suite 122,New York,NY,10005,US,(310) 511-3161,(917) 439-2083,6884 First Ave,Suite 122,New York,NY,10005,US,(310) 511-3161,(917) 439-2083,09/21/2022,11/25/2024,,,,F,,,,,,207R00000X,060NY343613,NY,Y,,,,,"{""identifier"": ""060NY343613"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB1013314"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,09/21/2022
3105927451,1,,98-1135513,,Brown,Carlos,R,,,DO,,,,,,,,,,7470 Madison Ave,Suite 279,Queens,NY,14201,US,6464101568,,7470 Madison Ave,Suite 279,Queens,NY,14201,US,6464101568,,05/16/2023,06/18/2025,,,,M,,,,,,207X00000X,060NY826515,NY,Y,,,,,"{""identifier"": ""060NY826515"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM9824532"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,05/16/2023
8547492971,1,,,,Sharma,William,,,,MD PhD,,,,,,,,,,409 Second Avenue,,Syracuse,NY,10003,US,(929) 905-2840,(718) 940-9780,409 Second Avenue,,Syracuse,NY,10003,US,(929) 905-2840,(718) 940-9780,09/15/2020,01/28/2025,,,,M,,,,,,207W00000X,060NY263633,NY,Y,,,,,"{""identifier"": ""060NY263633"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF9422975"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,09/15/2020
0187186378,1,,,,Yang,Jennifer,,,,DO,,,,,,,,,,1516 Third Ave,,New York,NY,14202,US,929 817 9381,,1516 Third Ave,,New York,NY,14202,US,929 817 9381,,08/05/2019,02/03/2025,,,,F,,,,,,207T00000X,060NY332934,NY,Y,207RE0101X,,,N,"{""identifier"": ""060NY332934"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA9151801"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,08/05/2019
2662991239,1,,19-7245951,,Smith,Patricia,,Prof.,,MD PhD,,,,,,,,,,5048 First Ave,Suite 554,Albany,NY,10002,US,(347) 686-9606,,5048 First Ave,Suite 554,Albany,NY,10002,US,(347) 686-9606,,03/07/2016,08/06/2025,,,,M,,,,,,207L00000X,060NY535798,NY,Y,207RN0300X,,,N,"{""identifier"": ""060NY535798"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA3395583"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,03/07/2016
9478730024,1,,,,Moore,Rajesh,,,,DO PhD,,,,,,,,,,7572 Central Park West,Suite 490,Queens,NY,10004,US,(347) 507-8742,,7572 Central Park West,Suite 490,Queens,NY,10004,US,(347) 507-8742,,12/30/2024,05/31/2025,,,,M,,,,,,207L00000X,060NY614416,NY,Y,,,,,"{""identifier"": ""060NY614416"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM6624404"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,12/30/2024
5890429020,1,,22-7741007,,Johnson,Joseph,,,,MD,,,,,,,,,,8079 Wilshire Blvd,,Sacramento,CA,95001,US,(929) 672-3219,(929) 277-5195,8079 Wilshire Blvd,,Sacramento,CA,95001,US,(929) 672-3219,(929) 277-5195,07/07/2024,04/07/2025,,,,,,,,,,207RC0000X,A43804,CA,Y,207N00000X,,,N,"{""identifier"": ""A43804"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM9059768"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,07/07/2024
5189520285,1,,57-7338108,,Thompson,Fatima,,Prof.,,MD,,,,,,,,,,8678 Columbus Ave,Suite 743,Brooklyn,NY,14201,US,(347) 581-8944,,8678 Columbus Ave,Suite 743,Brooklyn,NY,14201,US,(347) 581-8944,,01/10/2016,06/25/2025,,,,,,,,,,207P00000X,060NY431570,NY,Y,207N00000X,,,N,"{""identifier"": ""060NY431570"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF4894112"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,01/10/2016
9852401322,1,,,,Gonzalez,Joseph,,,,MD,,,,,,,,,,1252 Fifth Ave,,Queens,NY,10001,US,(818) 345-4712,(718) 397-4732,1252 Fifth Ave,,Queens,NY,10001,US,(818) 345-4712,(718) 397-4732,01/21/2016,07/26/2025,,,,M,,,,,,207RP1001X,060NY480180,NY,Y,,,,,"{""identifier"": ""060NY480180"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF4507711"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,01/21/2016
1401401193,1,,66-8183950,,Davis,Carlos,,Prof.,,MD,,,,,,,,,,7935 Second Ave,Suite 912,New York,NY,10004,US,(917) 801-4277,(347) 390-9201,7935 Second Ave,Suite 912,New York,NY,10004,US,(917) 801-4277,(347) 390-9201,09/27/2022,03/15/2025,,,,,,,,,,207RN0300X,060NY721990,NY,Y,,,,,"{""identifier"": ""BF6591117"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,09/27/2022
4280138759,1,,,,Thompson,Patricia,,,,DO,,,,,,,,,,3963 Ventura Blvd,,San Diego,CA,90002,US,(818) 803-4033,,3963 Ventura Blvd,,San Diego,CA,90002,US,(818) 803-4033,,08/03/2022,06/05/2025,,,,M,,,,,,207RP1001X,A79315,CA,Y,,,,,"{""identifier"": ""A79315"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,08/03/2022
0157164796,1,,,,Anderson,Susan,,,,DO PhD,,,,,,,,,,5150 Fifth Ave,,Syracuse,NY,10002,US,,,5150 Fifth Ave,,Syracuse,NY,10002,US,(818) 519-8273,(718) 542-3909,06/03/2019,10/11/2024,,,,M,,,,,,207W00000X,060NY478798,NY,Y,,,,,"{""identifier"": ""060NY478798"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM4893209"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,06/03/2019
6691215350,1,,84-7222167,,White,Priya,M,,,DO,,,,,,,,,,8056 Columbus Ave,,Brooklyn,NY,11202,US,(917) 809-7623,(718) 472-8745,8056 Columbus Ave,,Brooklyn,NY,11202,US,(917) 809-7623,(718) 472-8745,03/20/2021,06/14/2025,,,,F,,,,,,207N00000X,060NY189135,NY,Y,,,,,"{""identifier"": ""060NY189135"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA7988644"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,03/20/2021
7320101708,1,,,,Moore,Sarah,,,,DO PhD,,,,,,,,,,9883 Second Ave,Suite 886,Syracuse,NY,14201,US,(646) 591-6356,,9883 Second Ave,Suite 886,Syracuse,NY,14201,US,(646) 591-6356,,01/10/2022,09/26/2024,,,,,,,,,,207RN0300X,060NY228125,NY,Y,,,,,"{""identifier"": ""060NY228125"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM3135434"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,01/10/2022
6167567701,1,,,,Singh,Carlos,L,,,DO PhD,,,,,,,,,,3309 Melrose Ave,,Santa Ana,CA,93001,US,(212) 381-5965,,3309 Melrose Ave,,Santa Ana,CA,93001,US,(212) 381-5965,,12/12/2018,06/17/2025,,,,M,,,,,,207R00000X,A80848,CA,Y,,,,,"{""identifier"": ""A80848"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA3628221"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,12/12/2018
0647969542,1,,,,Shah,Jennifer,M,,,MD,,,,,,,,,,8038 Columbus Ave,,Albany,NY,14201,US,(929) 262-1461,(424) 226-7765,8038 Columbus Ave,,Albany,NY,14201,US,(929) 262-1461,(424) 226-7765,12/25/2020,11/26/2024,,,,M,,,,,,207RE0101X,060NY995852,NY,Y,207L00000X,,,N,"{""identifier"": ""060NY995852"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,12/25/2020
1141520850,1,,75-4300652,,Perez,Carlos,,,,DO PhD,,,,,,,,,,5655 Third Ave,Suite 350,Yonkers,NY,112**,US,(212) 671-7921,,5655 Third Ave,Suite 350,Yonkers,NY,112**,US,(212) 671-7921,,01/29/2017,11/27/2024,,,,M,,,,,,207Y00000X,060NY779564,NY,Y,,,,,"{""identifier"": ""060NY779564"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA6947265"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,01/29/2017
9456371836,1,,,,Harris,Mary,,,,DO PhD,,,,,,,,,,1602 First Ave,,Brooklyn,NY,10004,US,347- 471-1778,,1602 First Ave,,Brooklyn,NY,10004,US,347- 471-1778,,04/10/2020,06/28/2025,,,,M,,,,,,207X00000X,060NY902059,NY,Y,,,,,"{""identifier"": ""060NY902059"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB1068231"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,04/10/2020
6498782086,1,,92-5663582,,Perez,Sarah,,,,MD PhD,,,,,,,,,,8701 First Ave,,Yonkers,NY,10004,US,(646) 790-9178,(917) 806-5879,8701 First Ave,,Yonkers,NY,10004,US,(646) 790-9178,(917) 806-5879,04/03/2021,04/15/2025,,,,,,,,,,207RG0100X,060NY428574,NY,Y,,,,,"{""identifier"": ""060NY428574"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA5789475"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,04/03/2021
6442493636,1,,95-2340899,,Brown,Rajesh,,Prof.,,DO,,,,,,,,,,2421 Park Ave,,Queens,NY,10005,US,,,2421 Park Ave,,Queens,NY,10005,US,718 353 4144,(818) 799-5924,09/17/2017,04/04/2025,,,,F,,,,,,207T00000X,060NY970542,NY,Y,,,,,"{""identifier"": ""060NY970542"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB2826783"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,09/17/2017
6516231983,1,,24-1551324,,Williams,Linda,M,Dr.,,DO,,,,,,,,,,2236 Broadway,,BUFFALO,NY,10005,US,(718) 734-9605,,2236 Broadway,,BUFFALO,NY,10005,US,(718) 734-9605,,07/13/2017,04/06/2025,,,,,,,,,,208000000X,060NY429153,NY,Y,,,,,"{""identifier"": ""060NY429153"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM8574876"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,07/13/2017
9078515862,1,,,,Zhang,Wei,,,,DO PhD,,,,,,,,,,3866 Rodeo Dr,Suite 319,San Jose,CA,90003,US,310- 899-5036,(347) 478-4529,3866 Rodeo Dr,Suite 319,San Jose,CA,90003,US,310- 899-5036,(347) 478-4529,03/23/2019,10/29/2024,,,,,,,,,,207P00000X,A67602,CA,Y,207P00000X,,,N,"{""identifier"": ""A67602"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA4266312"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,03/23/2019
